employee_id,team_name
emp_1287,CloudResearchTeam
emp_1288,InnovationTeam
emp_1289,CloudTeam
emp_1290,AnalyticsDevTeam
emp_1291,InfraDevTeam
emp_1292,AIDevTeam
emp_1293,CoreTeam
emp_1294,CloudOpsTeam
emp_1294,AnalyticsOpsTeam
emp_1295,CoreDevTeam
emp_1295,CloudOpsTeam
emp_1296,DataTeam
emp_1297,InfraDevTeam
emp_1297,CoreResearchTeam
emp_1298,InfraDevTeam
emp_1298,AnalyticsDevTeam
emp_1299,InfraDevTeam
emp_1299,AIDevTeam
emp_1300,CloudTeam
emp_1300,AnalyticsTeam
emp_1301,InfraTeam
emp_1302,DataTeam
emp_1303,InnovationDevTeam
emp_1304,CloudTeam
emp_1304,AITeam
emp_1305,DataTeam
emp_1305,InnovationTeam
emp_1306,CloudOpsTeam
emp_1307,InnovationOpsTeam
emp_1307,ProductTeam
emp_1308,InfraDevTeam
emp_1309,AIOpsTeam
emp_1310,InfraOpsTeam
emp_1310,InfraTeam
emp_1311,CloudOpsTeam
emp_1311,InfraOpsTeam
emp_1312,CloudTeam
emp_1312,AnalyticsTeam
emp_1313,CloudTeam
emp_1314,CoreResearchTeam
emp_1315,CloudResearchTeam
emp_1315,ProductResearchTeam
emp_1316,ProductOpsTeam
emp_1316,DataResearchTeam
emp_1317,CloudOpsTeam
emp_1317,ProductTeam
emp_1318,InnovationResearchTeam
emp_1318,ProductDevTeam
emp_1319,DataResearchTeam
emp_1320,CoreResearchTeam
emp_1320,InfraResearchTeam
emp_1321,InnovationResearchTeam
emp_1322,DataOpsTeam
emp_1323,DataOpsTeam
emp_1324,ProductDevTeam
emp_1325,CoreResearchTeam
emp_1325,ProductTeam
emp_1326,ProductDevTeam
emp_1326,InfraDevTeam
emp_1327,AIResearchTeam
emp_1328,InnovationDevTeam
emp_1329,CloudTeam
emp_1329,ProductTeam
emp_1330,ProductOpsTeam
emp_1330,AIOpsTeam
emp_1331,AITeam
emp_1331,InfraTeam
emp_1332,CloudOpsTeam
emp_1333,AnalyticsTeam
emp_1333,DataOpsTeam
emp_1334,InfraOpsTeam
emp_1335,AnalyticsResearchTeam
emp_1336,InnovationTeam
emp_1337,AnalyticsOpsTeam
emp_1338,InnovationResearchTeam
emp_1338,AnalyticsTeam
emp_1339,CloudDevTeam
emp_1340,InnovationOpsTeam
emp_1340,AITeam
emp_1341,InfraOpsTeam
emp_1342,DataOpsTeam
emp_1343,CloudTeam
emp_1344,DataOpsTeam
emp_1344,InnovationDevTeam
emp_1345,CloudTeam
emp_1345,InfraDevTeam
emp_1346,DataDevTeam
emp_1346,CloudResearchTeam
emp_1347,InfraTeam
emp_1348,InnovationDevTeam
emp_1348,InfraDevTeam
emp_1349,InnovationOpsTeam
emp_1350,DataOpsTeam
emp_1350,InnovationOpsTeam
emp_1351,InfraTeam
emp_1351,InfraOpsTeam
emp_1352,InnovationTeam
emp_1352,InnovationTeam
emp_1353,AIOpsTeam
emp_1353,InnovationOpsTeam
emp_1354,CloudOpsTeam
emp_1354,DataOpsTeam
emp_1355,CloudOpsTeam
emp_1355,InfraDevTeam
emp_1356,AnalyticsResearchTeam
emp_1357,InfraDevTeam
emp_1358,DataOpsTeam
emp_1358,CloudResearchTeam
emp_1359,InfraDevTeam
emp_1360,CloudResearchTeam
emp_1361,CloudResearchTeam
emp_1361,ProductResearchTeam
emp_1362,AIDevTeam
emp_1362,CloudTeam
emp_1363,AIDevTeam
emp_1363,CoreResearchTeam
emp_1364,ProductResearchTeam
emp_1364,CloudOpsTeam
emp_1365,InnovationDevTeam
emp_1365,AIResearchTeam
emp_1366,CloudTeam
emp_1366,InfraDevTeam
emp_1367,CoreTeam
emp_1368,CloudResearchTeam
emp_1369,AnalyticsTeam
emp_1370,InnovationDevTeam
emp_1370,AIOpsTeam
emp_1371,AnalyticsOpsTeam
emp_1372,InfraResearchTeam
emp_1373,CloudResearchTeam
emp_1374,InnovationTeam
emp_1374,InfraDevTeam
emp_1375,ProductResearchTeam
emp_1376,CoreDevTeam
emp_1376,DataOpsTeam
emp_1377,InnovationDevTeam
emp_1378,InfraDevTeam
emp_1378,AIResearchTeam
emp_1379,InnovationTeam
emp_1380,InfraDevTeam
emp_1381,InfraTeam
emp_1382,AnalyticsOpsTeam
emp_1383,DataOpsTeam
emp_1383,ProductTeam
emp_1384,InnovationResearchTeam
emp_1385,CloudOpsTeam
emp_1386,CloudTeam
emp_1387,CloudOpsTeam
emp_1388,InnovationDevTeam
emp_1388,CloudResearchTeam
emp_1389,CoreDevTeam
emp_1390,AIResearchTeam
emp_1391,InfraDevTeam
emp_1392,InfraResearchTeam
emp_1392,InnovationDevTeam
emp_1393,CloudOpsTeam
emp_1394,InnovationResearchTeam
emp_1394,InnovationDevTeam
emp_1395,InfraResearchTeam
emp_1395,InfraOpsTeam
emp_1396,CoreDevTeam
emp_1396,AnalyticsTeam
emp_1397,ProductOpsTeam
emp_1398,CloudOpsTeam
emp_1399,AIOpsTeam
emp_1399,DataOpsTeam
emp_1400,AIDevTeam
emp_1400,InnovationDevTeam
emp_1401,AnalyticsDevTeam
emp_1402,CloudTeam
emp_1403,CoreDevTeam
emp_1403,InfraTeam
emp_1404,AIOpsTeam
emp_1405,AIOpsTeam
emp_1406,AnalyticsOpsTeam
emp_1406,InfraDevTeam
emp_1407,InfraDevTeam
emp_1407,ProductResearchTeam
emp_1408,AIDevTeam
emp_1408,ProductResearchTeam
emp_1409,CloudOpsTeam
emp_1409,AIDevTeam
emp_1410,ProductTeam
emp_1410,DataResearchTeam
emp_1411,InfraTeam
emp_1411,InnovationResearchTeam
emp_1412,CloudTeam
emp_1413,InnovationDevTeam
emp_1413,DataDevTeam
emp_1414,InnovationDevTeam
emp_1414,ProductResearchTeam
emp_1415,ProductTeam
emp_1415,AITeam
emp_1416,AIResearchTeam
emp_1416,CoreDevTeam
emp_1417,AITeam
emp_1418,InnovationResearchTeam
emp_1419,AnalyticsOpsTeam
emp_1420,InnovationOpsTeam
emp_1420,CloudResearchTeam
emp_1421,InfraDevTeam
emp_1421,ProductOpsTeam
emp_1422,InnovationDevTeam
emp_1422,CloudOpsTeam
emp_1423,InfraOpsTeam
emp_1423,CloudTeam
emp_1424,InfraResearchTeam
emp_1424,InfraDevTeam
emp_1425,InfraOpsTeam
emp_1426,AIDevTeam
emp_1426,CloudResearchTeam
emp_1427,InnovationTeam
emp_1428,CoreTeam
emp_1429,AnalyticsResearchTeam
emp_1430,CoreTeam
emp_1431,AnalyticsDevTeam
emp_1431,AIOpsTeam
emp_1432,AITeam
emp_1433,CoreDevTeam
emp_1433,AnalyticsDevTeam
emp_1434,ProductTeam
emp_1435,CoreOpsTeam
emp_1435,InfraTeam
emp_1436,DataDevTeam
emp_1436,InfraDevTeam
emp_1437,ProductResearchTeam
emp_1437,ProductOpsTeam
emp_1438,InfraTeam
emp_1438,AIOpsTeam
emp_1439,InfraDevTeam
emp_1440,AIDevTeam
emp_1441,InfraTeam
emp_1441,InfraDevTeam
emp_1442,ProductTeam
emp_1443,CloudOpsTeam
emp_1443,CoreTeam
emp_1444,InnovationTeam
emp_1444,InfraOpsTeam
emp_1445,ProductResearchTeam
emp_1445,AnalyticsOpsTeam
emp_1446,AITeam
emp_1447,CloudTeam
emp_1447,AIResearchTeam
emp_1448,AIDevTeam
emp_1449,AITeam
emp_1449,CoreResearchTeam
emp_1450,AITeam
emp_1451,ProductResearchTeam
emp_1451,AnalyticsTeam
emp_1452,InfraTeam
emp_1453,ProductResearchTeam
emp_1453,InfraTeam
emp_1454,CloudResearchTeam
emp_1455,InnovationOpsTeam
emp_1455,CoreTeam
emp_1456,DataOpsTeam
emp_1457,ProductOpsTeam
emp_1457,ProductResearchTeam
emp_1458,AnalyticsTeam
emp_1459,CloudResearchTeam
emp_1459,AnalyticsOpsTeam
emp_1460,DataOpsTeam
emp_1461,CloudOpsTeam
emp_1462,InnovationResearchTeam
emp_1463,InfraResearchTeam
emp_1463,InfraDevTeam
emp_1464,InfraOpsTeam
emp_1465,CloudTeam
emp_1465,AnalyticsOpsTeam
emp_1466,InfraDevTeam
emp_1467,AIResearchTeam
emp_1468,CloudResearchTeam
emp_1468,InfraTeam
emp_1469,InfraDevTeam
emp_1470,ProductResearchTeam
emp_1471,InnovationDevTeam
emp_1471,InnovationDevTeam
emp_1472,CoreDevTeam
emp_1472,InfraOpsTeam
emp_1473,InnovationDevTeam
emp_1474,AIDevTeam
emp_1474,InfraDevTeam
emp_1475,InnovationResearchTeam
emp_1475,InnovationOpsTeam
emp_1476,InnovationDevTeam
emp_1477,CoreDevTeam
emp_1478,AnalyticsDevTeam
emp_1479,DataOpsTeam
emp_1480,InnovationDevTeam
emp_1481,AnalyticsTeam
emp_1482,InfraResearchTeam
emp_1483,InfraResearchTeam
emp_1483,AIResearchTeam
emp_1484,InnovationTeam
emp_1484,CloudResearchTeam
emp_1485,AIResearchTeam
emp_1486,DataOpsTeam
emp_1487,DataOpsTeam
emp_1487,CoreResearchTeam
emp_1488,AITeam
emp_1489,CloudTeam
emp_1490,InfraTeam
emp_1490,CloudDevTeam
emp_1491,CoreOpsTeam
emp_1491,CloudTeam
emp_1492,ProductTeam
emp_1493,InnovationResearchTeam
emp_1494,AIOpsTeam
emp_1495,InfraResearchTeam
emp_1496,AITeam
emp_1497,InfraResearchTeam
emp_1497,AITeam
emp_1498,AnalyticsResearchTeam
emp_1498,InfraOpsTeam
emp_1499,ProductOpsTeam
emp_1499,CoreTeam
